filename,Species Name English,low_freq,high_freq,start,end,year,month,day,part_of_day,hour,season,spectrogram
2460259.732018_Tautenburg___5779-9504kHz___10-13s___re,"'Redwing',",5779,9504,10,13.0,2023,11,11,Morning,05,Autumn,"[[-12.851343  -20.688993   -8.708802  ...   0.          0.
    0.       ]
 [-13.681352   -8.000799   -4.9889336 ...   0.          0.
    0.       ]
 [-15.618926  -10.267138   -5.651263  ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460259.732049_Tautenburg___5095-9182kHz___10-11.8s___re,"'Redwing',",5095,9182,10,11.8,2023,11,11,Morning,05,Autumn,"[[-26.908249  -16.08569   -17.637545  ...   0.          0.
    0.       ]
 [-17.09441   -11.3008795  -9.295115  ...   0.          0.
    0.       ]
 [-13.823241   -9.428025  -12.380427  ...   0.          0.
    0.       ]
 ...
 [-71.39358   -77.543045  -80.        ...   0.          0.
    0.       ]
 [-71.39373   -77.541916  -80.        ...   0.          0.
    0.       ]
 [-71.39674   -77.5415    -80.        ...   0.          0.
    0.       ]]"
2460259.732108_Tautenburg___5637-9181kHz___10-12s___re,"'Redwing',",5637,9181,10,12.0,2023,11,11,Morning,05,Autumn,"[[-19.152502 -12.602951 -19.307648 ...   0.         0.         0.      ]
 [-18.603271 -12.320961 -18.044344 ...   0.         0.         0.      ]
 [-17.463972 -10.344391 -14.470251 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460259.732167_Tautenburg___5094-8537kHz___10-13.1s___re,"'Redwing',",5094,8537,10,13.1,2023,11,11,Morning,05,Autumn,"[[-21.762451  -14.627165  -23.011448  ...   0.          0.
    0.       ]
 [-10.073821   -6.7122555 -10.219756  ...   0.          0.
    0.       ]
 [ -6.5391617  -3.4168835  -4.008792  ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460259.732185_Tautenburg___5658-8155kHz___10-11.4s___re,"'Redwing',",5658,8155,10,11.4,2023,11,11,Morning,05,Autumn,"[[-19.75004  -14.788057 -15.897398 ...   0.         0.         0.      ]
 [-18.432787 -12.244656  -8.689764 ...   0.         0.         0.      ]
 [-17.619541 -14.970046 -11.257681 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460259.732214_Tautenburg___5296-8075kHz___10-11.4s___re,"'Redwing',",5296,8075,10,11.4,2023,11,11,Morning,05,Autumn,"[[-12.338389  -35.25596   -18.431465  ...   0.          0.
    0.       ]
 [-10.013148  -10.060689  -13.007409  ...   0.          0.
    0.       ]
 [ -7.9372873  -8.15446   -24.933155  ...   0.          0.
    0.       ]
 ...
 [-78.18228   -80.        -80.        ...   0.          0.
    0.       ]
 [-78.2187    -80.        -80.        ...   0.          0.
    0.       ]
 [-78.22051   -80.        -80.        ...   0.          0.
    0.       ]]"
2460259.732711_Tautenburg___5920-9041kHz___10-11.3s___re,"'Redwing',",5920,9041,10,11.3,2023,11,11,Morning,05,Autumn,"[[-10.179089  -17.011797  -19.93806   ...   0.          0.
    0.       ]
 [ -9.978266  -10.815359  -11.787146  ...   0.          0.
    0.       ]
 [-10.273884  -14.558609   -6.7664623 ...   0.          0.
    0.       ]
 ...
 [-77.57974   -80.        -80.        ...   0.          0.
    0.       ]
 [-77.588356  -80.        -80.        ...   0.          0.
    0.       ]
 [-77.592766  -80.        -80.        ...   0.          0.
    0.       ]]"
2460259.734567_Tautenburg___5699-9222kHz___10-12s___re,"'Redwing',",5699,9222,10,12.0,2023,11,11,Morning,05,Autumn,"[[-15.945611 -10.759125 -18.222055 ...   0.         0.         0.      ]
 [-19.803015 -12.221313 -13.165606 ...   0.         0.         0.      ]
 [-26.67203  -13.204573 -12.365772 ...   0.         0.         0.      ]
 ...
 [-77.20835  -80.       -80.       ...   0.         0.         0.      ]
 [-77.21007  -80.       -80.       ...   0.         0.         0.      ]
 [-77.21615  -80.       -80.       ...   0.         0.         0.      ]]"
2460259.734603_Tautenburg___5558-8719kHz___10-11.4s___re,"'Redwing',",5558,8719,10,11.4,2023,11,11,Morning,05,Autumn,"[[-17.257275  -12.050508  -10.789557  ...   0.          0.
    0.       ]
 [-14.681698   -8.079587   -4.1944485 ...   0.          0.
    0.       ]
 [-12.326998  -13.258304   -3.743307  ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460260.171968_Tautenburg___5437-8860kHz___10-11.2s___re,"'Redwing',",5437,8860,10,11.2,2023,11,11,Afternoon,16,Autumn,"[[-37.62883  -17.95639  -12.431944 ...   0.         0.         0.      ]
 [-21.033243 -19.9537   -15.585881 ...   0.         0.         0.      ]
 [-16.224155 -13.953658 -12.198655 ...   0.         0.         0.      ]
 ...
 [-76.9013   -80.       -80.       ...   0.         0.         0.      ]
 [-76.90816  -80.       -80.       ...   0.         0.         0.      ]
 [-76.91236  -80.       -80.       ...   0.         0.         0.      ]]"
2460260.323725_Tautenburg___5658-7953kHz___10-11.2s___re,"'Redwing',",5658,7953,10,11.2,2023,11,11,Evening,19,Autumn,"[[-24.799904 -27.236946 -21.506094 ...   0.         0.         0.      ]
 [-31.947565 -22.334723 -18.674099 ...   0.         0.         0.      ]
 [-21.22482  -14.492087 -15.475631 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460260.354028_Tautenburg___5678-9121kHz___10-11.8s___re,"'Redwing',",5678,9121,10,11.8,2023,11,11,Evening,20,Autumn,"[[-26.140303 -20.861654 -19.022787 ...   0.         0.         0.      ]
 [-23.240583 -15.387487 -15.238462 ...   0.         0.         0.      ]
 [-24.56705  -14.552017 -12.533806 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460260.618875_Tautenburg___5315-8275kHz___10-11.5s___re,"'Redwing',",5315,8275,10,11.5,2023,11,12,Night,02,Autumn,"[[-11.080941   -8.006365  -14.0090885 ...   0.          0.
    0.       ]
 [-13.487114  -11.788274  -12.569299  ...   0.          0.
    0.       ]
 [-10.820764   -9.373711   -5.9597893 ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460260.738021_Tautenburg___5597-9825kHz___10-15.5s___re,"'Redwing',",5597,9825,10,15.5,2023,11,12,Morning,05,Autumn,"[[-24.640194  -18.283424  -15.510673  ...   0.          0.
    0.       ]
 [-16.96481   -10.795523  -15.368757  ...   0.          0.
    0.       ]
 [-12.926444   -6.8107605  -5.569374  ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460261.304456_Tautenburg___5960-8920kHz___10-11.5s___re,"'Redwing',",5960,8920,10,11.5,2023,11,12,Evening,19,Autumn,"[[-21.99158  -37.029926 -21.837276 ...   0.         0.         0.      ]
 [-18.41775  -19.136438 -15.598173 ...   0.         0.         0.      ]
 [-17.727074 -11.886436 -15.201698 ...   0.         0.         0.      ]
 ...
 [-71.6148   -77.68938  -80.       ...   0.         0.         0.      ]
 [-71.616516 -77.69583  -80.       ...   0.         0.         0.      ]
 [-71.621185 -77.699066 -80.       ...   0.         0.         0.      ]]"
2460261.357871_Tautenburg___5658-8557kHz___10-11.6s___re,"'Redwing',",5658,8557,10,11.6,2023,11,12,Evening,20,Autumn,"[[-23.230896 -25.025032 -18.804047 ...   0.         0.         0.      ]
 [-26.639626 -24.312548 -20.470062 ...   0.         0.         0.      ]
 [-25.34408  -23.136852 -12.715773 ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460261.385953_Tautenburg___5618-8759kHz___10-11.8s___re,"'Redwing',",5618,8759,10,11.8,2023,11,12,Night,21,Autumn,"[[-27.68601  -47.11752  -22.809221 ... -28.135902 -27.199238 -24.560965]
 [-23.388086 -19.448818 -14.837003 ... -18.073683 -17.5537   -21.76216 ]
 [-18.244919 -12.90335  -12.844901 ... -14.205261 -16.659626 -22.919392]
 ...
 [-79.93173  -80.       -80.       ... -80.       -80.       -75.585144]
 [-79.945694 -80.       -80.       ... -80.       -80.       -75.58491 ]
 [-79.942276 -80.       -80.       ... -80.       -80.       -75.58844 ]]"
2460261.396867_Tautenburg___5417-8558kHz___10-11.6s___re,"'Redwing',",5417,8558,10,11.6,2023,11,12,Night,21,Autumn,"[[-17.808056  -19.354137  -26.66041   ...   0.          0.
    0.       ]
 [-10.897318   -8.940994  -11.86367   ...   0.          0.
    0.       ]
 [ -8.470792   -4.9206724  -6.158845  ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460261.413490_Tautenburg___5980-8759kHz___10-11.4s___re,"'Redwing',",5980,8759,10,11.4,2023,11,12,Night,21,Autumn,"[[-13.929022  -10.09952   -25.006672  ...   0.          0.
    0.       ]
 [-12.34622   -16.3977     -5.920331  ...   0.          0.
    0.       ]
 [ -8.12239    -4.1852026  -2.2641125 ...   0.          0.
    0.       ]
 ...
 [-68.87443   -74.95262   -80.        ...   0.          0.
    0.       ]
 [-68.88066   -74.95662   -80.        ...   0.          0.
    0.       ]
 [-68.88035   -74.95809   -80.        ...   0.          0.
    0.       ]]"
2460261.417157_Tautenburg___5779-8819kHz___10-11.3s___re,"'Redwing',",5779,8819,10,11.3,2023,11,12,Night,22,Autumn,"[[-21.129387  -30.36243   -27.06231   ...   0.          0.
    0.       ]
 [-12.640046  -14.520719  -23.27013   ...   0.          0.
    0.       ]
 [ -8.953863   -5.2047234  -7.2309456 ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460261.419686_Tautenburg___6020-9282kHz___10-11.5s___re,"'Redwing',",6020,9282,10,11.5,2023,11,12,Night,22,Autumn,"[[-21.618313 -17.547594 -20.19438  ...   0.         0.         0.      ]
 [-18.980629 -12.591566  -9.898418 ...   0.         0.         0.      ]
 [-16.373505 -20.301048  -6.660469 ...   0.         0.         0.      ]
 ...
 [-71.019714 -76.96966  -80.       ...   0.         0.         0.      ]
 [-71.02988  -76.977165 -80.       ...   0.         0.         0.      ]
 [-71.03104  -76.977585 -80.       ...   0.         0.         0.      ]]"
2460261.427791_Tautenburg___5597-8617kHz___10-11.3s___re,"'Redwing',",5597,8617,10,11.3,2023,11,12,Night,22,Autumn,"[[-12.159608  -22.362452  -13.962405  ...   0.          0.
    0.       ]
 [-14.563927   -7.4932594  -6.6582403 ...   0.          0.
    0.       ]
 [-24.883144   -5.581728   -2.3878822 ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460261.446466_Tautenburg___5981-8880kHz___10-11.7s___re,"'Redwing',",5981,8880,10,11.7,2023,11,12,Night,22,Autumn,"[[-17.354147  -20.67871   -19.376251  ...   0.          0.
    0.       ]
 [-16.61845   -11.44984    -9.777129  ...   0.          0.
    0.       ]
 [-20.696308  -13.004355   -7.2480564 ...   0.          0.
    0.       ]
 ...
 [-76.14244   -80.        -80.        ...   0.          0.
    0.       ]
 [-76.15083   -80.        -80.        ...   0.          0.
    0.       ]
 [-76.14742   -80.        -80.        ...   0.          0.
    0.       ]]"
2460261.454485_Tautenburg___4994-8679kHz___10-11.1s___re,"'Redwing',",4994,8679,10,11.1,2023,11,12,Night,22,Autumn,"[[-13.468118  -42.48296   -23.543108  ...   0.          0.
    0.       ]
 [-10.745165  -12.252599  -17.568947  ...   0.          0.
    0.       ]
 [ -7.1246567 -10.062845  -26.8717    ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460261.458945_Tautenburg___5658-8960kHz___10-11.2s___re,"'Redwing',",5658,8960,10,11.2,2023,11,12,Night,23,Autumn,"[[-15.15954  -17.057137 -18.18759  ...   0.         0.         0.      ]
 [-14.531348 -12.367716 -14.992654 ...   0.         0.         0.      ]
 [-13.533154 -11.775437 -30.14542  ...   0.         0.         0.      ]
 ...
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]
 [-80.       -80.       -80.       ...   0.         0.         0.      ]]"
2460261.538580_Tautenburg___5456-9362kHz___10-11.6s___re,"'Redwing',",5456,9362,10,11.6,2023,11,13,Night,00,Autumn,"[[ -7.3718414  -6.8828526 -22.758673  ...   0.          0.
    0.       ]
 [ -9.578731   -5.145794   -7.5219364 ...   0.          0.
    0.       ]
 [-19.403503   -7.5995846  -4.96768   ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
2460261.667103_Tautenburg___5376-8678kHz___10-11.9s___re,"'Redwing',",5376,8678,10,11.9,2023,11,13,Night,04,Autumn,"[[-17.513494 -11.796783 -12.524924 ...   0.         0.         0.      ]
 [-22.154877 -13.392293 -20.94387  ...   0.         0.         0.      ]
 [-21.360088 -11.999312 -15.559525 ...   0.         0.         0.      ]
 ...
 [-76.8212   -80.       -80.       ...   0.         0.         0.      ]
 [-76.83815  -80.       -80.       ...   0.         0.         0.      ]
 [-76.840836 -80.       -80.       ...   0.         0.         0.      ]]"
2460261.739799_Tautenburg___5839-8698kHz___10-12.8s___re,"'Redwing',",5839,8698,10,12.8,2023,11,13,Morning,05,Autumn,"[[-10.656707    -8.4133625  -22.088726   ...   0.           0.
    0.        ]
 [-13.862362    -5.982522    -6.9545307  ...   0.           0.
    0.        ]
 [-29.098688    -6.145033    -0.98563194 ...   0.           0.
    0.        ]
 ...
 [-77.49104    -80.         -80.         ...   0.           0.
    0.        ]
 [-77.49419    -80.         -80.         ...   0.           0.
    0.        ]
 [-77.49599    -80.         -80.         ...   0.           0.
    0.        ]]"
2460262.443566_Tautenburg___5940-8698kHz___10-11.8s___re,"'Redwing',",5940,8698,10,11.8,2023,11,13,Night,22,Autumn,"[[ -8.695788   -16.562574   -21.741798   ...   0.           0.
    0.        ]
 [ -9.433996    -5.0122204   -6.8722878  ...   0.           0.
    0.        ]
 [-12.062193    -3.842886    -0.31480408 ...   0.           0.
    0.        ]
 ...
 [-80.         -80.         -80.         ...   0.           0.
    0.        ]
 [-80.         -80.         -80.         ...   0.           0.
    0.        ]
 [-80.         -80.         -80.         ...   0.           0.
    0.        ]]"
2460262.443631_Tautenburg___5316-8719kHz___10-11.8s___re,"'Redwing',",5316,8719,10,11.8,2023,11,13,Night,22,Autumn,"[[-14.7766905 -29.333868  -11.976244  ...   0.          0.
    0.       ]
 [-12.674876  -14.862161  -17.666466  ...   0.          0.
    0.       ]
 [-12.382017   -9.225483   -8.189684  ...   0.          0.
    0.       ]
 ...
 [-72.470116  -78.41319   -80.        ...   0.          0.
    0.       ]
 [-72.47919   -78.42273   -80.        ...   0.          0.
    0.       ]
 [-72.48193   -78.426155  -80.        ...   0.          0.
    0.       ]]"
2460263.649726_Tautenburg___5397-8900kHz___10-14.6s___re,"'Redwing',",5397,8900,10,14.6,2023,11,15,Night,03,Autumn,"[[-15.1832485 -23.326986  -28.525723  ...   0.          0.
    0.       ]
 [-14.994869  -12.450122  -13.131477  ...   0.          0.
    0.       ]
 [-16.61356    -8.683496   -9.150447  ...   0.          0.
    0.       ]
 ...
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]
 [-80.        -80.        -80.        ...   0.          0.
    0.       ]]"
