filename,species_code
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460260.734291_Tautenburg___4087-6785kHz___10-23.2s___d.,d.
2460260.734291_Tautenburg___4087-6785kHz___10-23.2s___d.,d.
2460260.734291_Tautenburg___4087-6785kHz___10-23.2s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460259.736279_Tautenburg___3705-7249kHz___10-12s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460259.736279_Tautenburg___3705-7249kHz___10-12s___d.,d.
2460260.734291_Tautenburg___4087-6785kHz___10-23.2s___d.,d.
2460260.734291_Tautenburg___4087-6785kHz___10-23.2s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460260.734291_Tautenburg___4087-6785kHz___10-23.2s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460259.736279_Tautenburg___3705-7249kHz___10-12s___d.,d.
2460259.736279_Tautenburg___3705-7249kHz___10-12s___d.,d.
2460259.736279_Tautenburg___3705-7249kHz___10-12s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460259.736279_Tautenburg___3705-7249kHz___10-12s___d.,d.
2460260.734291_Tautenburg___4087-6785kHz___10-23.2s___d.,d.
2460260.734291_Tautenburg___4087-6785kHz___10-23.2s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460259.736279_Tautenburg___3705-7249kHz___10-12s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460260.734291_Tautenburg___4087-6785kHz___10-23.2s___d.,d.
2460260.734291_Tautenburg___4087-6785kHz___10-23.2s___d.,d.
2460259.736279_Tautenburg___3705-7249kHz___10-12s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460260.734291_Tautenburg___4087-6785kHz___10-23.2s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460260.734291_Tautenburg___4087-6785kHz___10-23.2s___d.,d.
2460259.736279_Tautenburg___3705-7249kHz___10-12s___d.,d.
2460260.734291_Tautenburg___4087-6785kHz___10-23.2s___d.,d.
2460251.732269_Tautenburg___4027-8114kHz___10-18.5s___d.,d.
2460259.736279_Tautenburg___3705-7249kHz___10-12s___d.,d.
2460216.241428_Tautenburg___142-1813kHz___10-112.8s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460216.241428_Tautenburg___142-1813kHz___10-112.8s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460364.530136_Tautenburg___222-1833kHz___10-19.3s___eo,eo
2460195.534183_Tautenburg___0-2416kHz___10-188.8s___eo,eo
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460202.604110_Tautenburg___40-3362kHz___10-35.6s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460195.534183_Tautenburg___0-2416kHz___10-188.8s___eo,eo
2460195.534183_Tautenburg___0-2416kHz___10-188.8s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460234.692638_Tautenburg___101-2477kHz___10-19.9s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460390.451056_Tautenburg___1-2396kHz___10-27.5s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460234.692638_Tautenburg___101-2477kHz___10-19.9s___eo,eo
2460390.451056_Tautenburg___1-2396kHz___10-27.5s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460195.556292_Tautenburg___0-2034kHz___10-42.6s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460202.604110_Tautenburg___40-3362kHz___10-35.6s___eo,eo
2460216.241428_Tautenburg___142-1813kHz___10-112.8s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460202.604110_Tautenburg___40-3362kHz___10-35.6s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460364.530136_Tautenburg___222-1833kHz___10-19.3s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460234.692638_Tautenburg___101-2477kHz___10-19.9s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460390.451056_Tautenburg___1-2396kHz___10-27.5s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460234.692638_Tautenburg___101-2477kHz___10-19.9s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460195.556292_Tautenburg___0-2034kHz___10-42.6s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460216.241428_Tautenburg___142-1813kHz___10-112.8s___eo,eo
2460390.451056_Tautenburg___1-2396kHz___10-27.5s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460216.241428_Tautenburg___142-1813kHz___10-112.8s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460364.530136_Tautenburg___222-1833kHz___10-19.3s___eo,eo
2460364.530136_Tautenburg___222-1833kHz___10-19.3s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460216.241428_Tautenburg___142-1813kHz___10-112.8s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460216.241428_Tautenburg___142-1813kHz___10-112.8s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460234.692638_Tautenburg___101-2477kHz___10-19.9s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460364.530136_Tautenburg___222-1833kHz___10-19.3s___eo,eo
2460195.534183_Tautenburg___0-2416kHz___10-188.8s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460216.241428_Tautenburg___142-1813kHz___10-112.8s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460202.604110_Tautenburg___40-3362kHz___10-35.6s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460216.241428_Tautenburg___142-1813kHz___10-112.8s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460216.241428_Tautenburg___142-1813kHz___10-112.8s___eo,eo
2460195.556292_Tautenburg___0-2034kHz___10-42.6s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460390.451056_Tautenburg___1-2396kHz___10-27.5s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460390.451056_Tautenburg___1-2396kHz___10-27.5s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460364.530136_Tautenburg___222-1833kHz___10-19.3s___eo,eo
2460390.451056_Tautenburg___1-2396kHz___10-27.5s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460390.451056_Tautenburg___1-2396kHz___10-27.5s___eo,eo
2460364.530136_Tautenburg___222-1833kHz___10-19.3s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460390.451056_Tautenburg___1-2396kHz___10-27.5s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460195.534183_Tautenburg___0-2416kHz___10-188.8s___eo,eo
2460195.556292_Tautenburg___0-2034kHz___10-42.6s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460195.556292_Tautenburg___0-2034kHz___10-42.6s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,eo
2460195.556292_Tautenburg___0-2034kHz___10-42.6s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460195.534183_Tautenburg___0-2416kHz___10-188.8s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,eo
2460195.534183_Tautenburg___0-2416kHz___10-188.8s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460202.604110_Tautenburg___40-3362kHz___10-35.6s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460202.604110_Tautenburg___40-3362kHz___10-35.6s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460195.534183_Tautenburg___0-2416kHz___10-188.8s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460364.530136_Tautenburg___222-1833kHz___10-19.3s___eo,eo
2460364.530136_Tautenburg___222-1833kHz___10-19.3s___eo,eo
2460234.692638_Tautenburg___101-2477kHz___10-19.9s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460234.692638_Tautenburg___101-2477kHz___10-19.9s___eo,eo
2460390.451056_Tautenburg___1-2396kHz___10-27.5s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,eo
2460234.692638_Tautenburg___101-2477kHz___10-19.9s___eo,eo
2460390.451056_Tautenburg___1-2396kHz___10-27.5s___eo,eo
2460195.556292_Tautenburg___0-2034kHz___10-42.6s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460195.556292_Tautenburg___0-2034kHz___10-42.6s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460195.556292_Tautenburg___0-2034kHz___10-42.6s___eo,eo
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460195.556292_Tautenburg___0-2034kHz___10-42.6s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460195.534183_Tautenburg___0-2416kHz___10-188.8s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460195.534183_Tautenburg___0-2416kHz___10-188.8s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460195.556292_Tautenburg___0-2034kHz___10-42.6s___eo,eo
2460216.241428_Tautenburg___142-1813kHz___10-112.8s___eo,eo
2460235.207045_Tautenburg___81-3202kHz___10-34.6s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460234.692638_Tautenburg___101-2477kHz___10-19.9s___eo,eo
2460390.451056_Tautenburg___1-2396kHz___10-27.5s___eo,eo
2460195.556292_Tautenburg___0-2034kHz___10-42.6s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460381.681792_Tautenburg___161-2376kHz___10-20.9s___eo,eo
2460364.530136_Tautenburg___222-1833kHz___10-19.3s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460234.394955_Tautenburg___141-3383kHz___10-51.9s___eo,eo
2460202.604110_Tautenburg___40-3362kHz___10-35.6s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460202.604110_Tautenburg___40-3362kHz___10-35.6s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460202.604110_Tautenburg___40-3362kHz___10-35.6s___eo,eo
2460364.530136_Tautenburg___222-1833kHz___10-19.3s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460216.241428_Tautenburg___142-1813kHz___10-112.8s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460202.604110_Tautenburg___40-3362kHz___10-35.6s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460244.345574_Tautenburg___202-3061kHz___10-14.3s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460365.300189_Tautenburg___162-2477kHz___10-22.9s___eo,eo
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,eo
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460390.451056_Tautenburg___1-2396kHz___10-27.5s___eo,eo
2460195.556292_Tautenburg___0-2034kHz___10-42.6s___eo,eo
2460364.530136_Tautenburg___222-1833kHz___10-19.3s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460195.534183_Tautenburg___0-2416kHz___10-188.8s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460202.604110_Tautenburg___40-3362kHz___10-35.6s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460195.534183_Tautenburg___0-2416kHz___10-188.8s___eo,eo
2460222.501201_Tautenburg___1-2558kHz___10-43.9s___eo,eo
2460215.241365_Tautenburg___121-2658kHz___10-20.2s___eo,eo
2460381.649371_Tautenburg___182-1531kHz___10-12.5s___eo,eo
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,eo
2460401.476782_Tautenburg___125-898kHz___10-14.9s___eo,eo
2460218.239147_Tautenburg___81-3182kHz___10-80.7s___eo,eo
2460364.530136_Tautenburg___222-1833kHz___10-19.3s___eo,eo
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.704085_Tautenburg___484-3283kHz___10-12s___ff,ff
2459871.704085_Tautenburg___484-3283kHz___10-12s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.704085_Tautenburg___484-3283kHz___10-12s___ff,ff
2459871.704085_Tautenburg___484-3283kHz___10-12s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.704085_Tautenburg___484-3283kHz___10-12s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.704085_Tautenburg___484-3283kHz___10-12s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.704085_Tautenburg___484-3283kHz___10-12s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.704085_Tautenburg___484-3283kHz___10-12s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.704085_Tautenburg___484-3283kHz___10-12s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.704085_Tautenburg___484-3283kHz___10-12s___ff,ff
2459871.704085_Tautenburg___484-3283kHz___10-12s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.701297_Tautenburg___544-4571kHz___10-19.9s___ff,ff
2459871.704085_Tautenburg___484-3283kHz___10-12s___ff,ff
