filename,juliandate,loc,low_freq,high_freq,start,end,species,species_eng,species_ger
2460201.546978_Tautenburg___5819-9886kHz___10-18.9s___st,2460201.546978,Tautenburg,5819.0,9886,10,18.9,st,Song Thrush/Singdrossel,
2460201.547070_Tautenburg___5497-9524kHz___10-11.5s___st,2460201.54707,Tautenburg,5497.0,9524,10,11.5,st,Song Thrush/Singdrossel,
2460201.572842_Tautenburg___624-9564kHz___10-18.2s___to,2460201.572842,Tautenburg,624.0,9564,10,18.2,to,Tawny Owl/Waldkauz,
2460201.613955_Tautenburg___604-4430kHz___10-25.2s___to,2460201.613955,Tautenburg,604.0,4430,10,25.2,to,Tawny Owl/Waldkauz,
2460201.621153_Tautenburg___484-6947kHz___10-32.5s___to,2460201.621153,Tautenburg,484.0,6947,10,32.5,to,Tawny Owl/Waldkauz,
2460201.623515_Tautenburg___625-9444kHz___10-18.4s___to,2460201.623515,Tautenburg,625.0,9444,10,18.4,to,Tawny Owl/Waldkauz,
2460202.373804_Tautenburg___6242-9745kHz___10-11.5s___st,2460202.373804,Tautenburg,6242.0,9745,10,11.5,st,Song Thrush/Singdrossel,
2460202.470497_Tautenburg___322-6060kHz___10-12.4s___h.,2460202.470497,Tautenburg,322.0,6060,10,12.4,h.,Grey Heron/Graureiher,
2460202.472434_Tautenburg___423-3322kHz___10-86.3s___h.,2460202.472434,Tautenburg,423.0,3322,10,86.3,h.,Grey Heron/Graureiher,
2460202.502675_Tautenburg___463-8195kHz___10-44.9s___to,2460202.502675,Tautenburg,463.0,8195,10,44.9,to,Tawny Owl/Waldkauz,
2460202.516359_Tautenburg___6282-9302kHz___10-11.3s___st,2460202.516359,Tautenburg,6282.0,9302,10,11.3,st,Song Thrush/Singdrossel,
2460202.521286_Tautenburg___484-4249kHz___10-12s___h.,2460202.521286,Tautenburg,484.0,4249,10,12.0,h.,Grey Heron/Graureiher,
2460202.547688_Tautenburg___343-9222kHz___10-192.4s___to,2460202.547688,Tautenburg,343.0,9222,10,192.4,to,Tawny Owl/Waldkauz,
2460202.556117_Tautenburg___6101-8457kHz___10-24.7s___r.,2460202.556117,Tautenburg,6101.0,8457,10,24.7,r.,Robin/Rotkehlchen,
2460202.556187_Tautenburg___7108-9423kHz___10-11.4s___st,2460202.556187,Tautenburg,7108.0,9423,10,11.4,st,Song Thrush/Singdrossel,
2460202.602263_Tautenburg___5738-8678kHz___10-10.4s___st,2460202.602263,Tautenburg,5738.0,8678,10,10.4,st,Song Thrush/Singdrossel,
2460202.602268_Tautenburg___5980-9584kHz___10-14.5s___st,2460202.602268,Tautenburg,5980.0,9584,10,14.5,st,Song Thrush/Singdrossel,
2460202.604110_Tautenburg___40-3362kHz___10-35.6s___eo,2460202.60411,Tautenburg,40.0,3362,10,35.6,eo,Eagle Owl/Uhu,
2460202.637683_Tautenburg___5074-10007kHz___10-11.6s___st,2460202.637683,Tautenburg,5074.0,10007,10,11.6,st,Song Thrush/Singdrossel,
2460202.638415_Tautenburg___6020-10832kHz___10-11.7s___st,2460202.638415,Tautenburg,6020.0,10832,10,11.7,st,Song Thrush/Singdrossel,
2460202.646698_Tautenburg___6645-10390kHz___10-11.5s___st,2460202.646698,Tautenburg,6645.0,10390,10,11.5,st,Song Thrush/Singdrossel,
2460202.646791_Tautenburg___5960-9645kHz___10-11.4s___st,2460202.646791,Tautenburg,5960.0,9645,10,11.4,st,Song Thrush/Singdrossel,
2460202.655308_Tautenburg___0-2154kHz___10-30.2s___to,2460202.655308,Tautenburg,0.0,2154,10,30.2,to,Tawny Owl/Waldkauz,
2460202.655537_Tautenburg___6685-9745kHz___10-11.5s___st,2460202.655537,Tautenburg,6685.0,9745,10,11.5,st,Song Thrush/Singdrossel,
2460202.661271_Tautenburg___6142-9645kHz___10-12.2s___st,2460202.661271,Tautenburg,6142.0,9645,10,12.2,st,Song Thrush/Singdrossel,
2460202.661340_Tautenburg___6041-9826kHz___10-14.4s___st,2460202.66134,Tautenburg,6041.0,9826,10,14.4,st,Song Thrush/Singdrossel,
2460202.662153_Tautenburg___5718-9866kHz___10-13.3s___st,2460202.662153,Tautenburg,5718.0,9866,10,13.3,st,Song Thrush/Singdrossel,
2460202.666319_Tautenburg___4852-9926kHz___10-20.2s___r.,2460202.666319,Tautenburg,4852.0,9926,10,20.2,r.,Robin/Rotkehlchen,
2460202.672538_Tautenburg___6584-10329kHz___10-11.2s___st,2460202.672538,Tautenburg,6584.0,10329,10,11.2,st,Song Thrush/Singdrossel,
2460202.673358_Tautenburg___6041-10028kHz___10-11.8s___st,2460202.673358,Tautenburg,6041.0,10028,10,11.8,st,Song Thrush/Singdrossel,
2460203.339095_Tautenburg___403-8457kHz___10-19.6s___to,2460203.339095,Tautenburg,403.0,8457,10,19.6,to,Tawny Owl/Waldkauz,
2460203.410469_Tautenburg___5658-9745kHz___10-11.6s___st,2460203.410469,Tautenburg,5658.0,9745,10,11.6,st,Song Thrush/Singdrossel,
2460203.444098_Tautenburg___6001-10108kHz___10-11.4s___st,2460203.444098,Tautenburg,6001.0,10108,10,11.4,st,Song Thrush/Singdrossel,
2460203.444527_Tautenburg___121-3967kHz___10-12s___h.,2460203.444527,Tautenburg,121.0,3967,10,12.0,h.,Grey Heron/Graureiher,
2460203.451719_Tautenburg___6142-11135kHz___10-12s___st,2460203.451719,Tautenburg,6142.0,11135,10,12.0,st,Song Thrush/Singdrossel,
2460203.457837_Tautenburg___5618-9927kHz___10-11.5s___st,2460203.457837,Tautenburg,5618.0,9927,10,11.5,st,Song Thrush/Singdrossel,
2460203.459020_Tautenburg___5719-9766kHz___10-11.6s___st,2460203.45902,Tautenburg,5719.0,9766,10,11.6,st,Song Thrush/Singdrossel,
2460203.475374_Tautenburg___5819-11094kHz___10-11.6s___st,2460203.475374,Tautenburg,5819.0,11094,10,11.6,st,Song Thrush/Singdrossel,
2460203.477043_Tautenburg___6041-10128kHz___10-10.9s___st,2460203.477043,Tautenburg,6041.0,10128,10,10.9,st,Song Thrush/Singdrossel,
2460203.493001_Tautenburg___6685-10974kHz___10-11.4s___st,2460203.493001,Tautenburg,6685.0,10974,10,11.4,st,Song Thrush/Singdrossel,
2460203.539266_Tautenburg___162-7269kHz___10-111.1s___to,2460203.539266,Tautenburg,162.0,7269,10,111.1,to,Tawny Owl/Waldkauz,
2460203.553751_Tautenburg___5779-9685kHz___10-11.3s___st,2460203.553751,Tautenburg,5779.0,9685,10,11.3,st,Song Thrush/Singdrossel,
2460203.555770_Tautenburg___5658-9282kHz___10-11.7s___st,2460203.55577,Tautenburg,5658.0,9282,10,11.7,st,Song Thrush/Singdrossel,
2460203.595461_Tautenburg___5980-9262kHz___10-11.5s___st,2460203.595461,Tautenburg,5980.0,9262,10,11.5,st,Song Thrush/Singdrossel,
2460203.619056_Tautenburg___6605-11014kHz___10-11.7s___st,2460203.619056,Tautenburg,6605.0,11014,10,11.7,st,Song Thrush/Singdrossel,
2460203.627112_Tautenburg___5799-10007kHz___10-12.1s___st,2460203.627112,Tautenburg,5799.0,10007,10,12.1,st,Song Thrush/Singdrossel,
2460203.631828_Tautenburg___6101-10148kHz___10-11.6s___st,2460203.631828,Tautenburg,6101.0,10148,10,11.6,st,Song Thrush/Singdrossel,
2460203.631895_Tautenburg___5699-9766kHz___10-12.6s___st,2460203.631895,Tautenburg,5699.0,9766,10,12.6,st,Song Thrush/Singdrossel,
2460203.631995_Tautenburg___5255-9081kHz___10-11.6s___st,2460203.631995,Tautenburg,5255.0,9081,10,11.6,st,Song Thrush/Singdrossel,
2460203.632051_Tautenburg___5738-9382kHz___10-11.1s___st,2460203.632051,Tautenburg,5738.0,9382,10,11.1,st,Song Thrush/Singdrossel,
2460203.636906_Tautenburg___5799-9443kHz___10-11.6s___st,2460203.636906,Tautenburg,5799.0,9443,10,11.6,st,Song Thrush/Singdrossel,
2460203.642473_Tautenburg___5537-9524kHz___10-11.4s___st,2460203.642473,Tautenburg,5537.0,9524,10,11.4,st,Song Thrush/Singdrossel,
2460203.645399_Tautenburg___5739-9262kHz___10-11.1s___st,2460203.645399,Tautenburg,5739.0,9262,10,11.1,st,Song Thrush/Singdrossel,
2460203.647297_Tautenburg___5960-9504kHz___10-11.3s___st,2460203.647297,Tautenburg,5960.0,9504,10,11.3,st,Song Thrush/Singdrossel,
2460203.647310_Tautenburg___6746-11155kHz___10-11.4s___st,2460203.64731,Tautenburg,6746.0,11155,10,11.4,st,Song Thrush/Singdrossel,
2460203.651486_Tautenburg___5236-9323kHz___10-11.4s___st,2460203.651486,Tautenburg,5236.0,9323,10,11.4,st,Song Thrush/Singdrossel,
2460203.656486_Tautenburg___5396-10510kHz___10-12.3s___st,2460203.656486,Tautenburg,5396.0,10510,10,12.3,st,Song Thrush/Singdrossel,
2460203.658724_Tautenburg___6000-9362kHz___10-11.2s___st,2460203.658724,Tautenburg,6000.0,9362,10,11.2,st,Song Thrush/Singdrossel,
2460203.658756_Tautenburg___5900-9665kHz___10-11.6s___st,2460203.658756,Tautenburg,5900.0,9665,10,11.6,st,Song Thrush/Singdrossel,
2460203.664274_Tautenburg___5195-9222kHz___10-11.8s___st,2460203.664274,Tautenburg,5195.0,9222,10,11.8,st,Song Thrush/Singdrossel,
2460203.664991_Tautenburg___6725-11275kHz___10-11.4s___st,2460203.664991,Tautenburg,6725.0,11275,10,11.4,st,Song Thrush/Singdrossel,
2460204.262218_Tautenburg___322-3262kHz___10-19.1s___to,2460204.262218,Tautenburg,322.0,3262,10,19.1,to,Tawny Owl/Waldkauz,
2460204.426638_Tautenburg___523-8275kHz___10-29.7s___to,2460204.426638,Tautenburg,523.0,8275,10,29.7,to,Tawny Owl/Waldkauz,
2460204.446201_Tautenburg___302-6383kHz___10-222.5s___to,2460204.446201,Tautenburg,302.0,6383,10,222.5,to,Tawny Owl/Waldkauz,
2460205.404922_Tautenburg___5638-10148kHz___10-11.5s___st,2460205.404922,Tautenburg,5638.0,10148,10,11.5,st,Song Thrush/Singdrossel,
2460205.455219_Tautenburg___201-6805kHz___10-43s___to,2460205.455219,Tautenburg,201.0,6805,10,43.0,to,Tawny Owl/Waldkauz,
2460205.476813_Tautenburg___323-8920kHz___10-151.7s___to,2460205.476813,Tautenburg,323.0,8920,10,151.7,to,Tawny Owl/Waldkauz,
2460205.579198_Tautenburg___222-3303kHz___10-22.3s___eo,2460205.579198,Tautenburg,222.0,3303,10,22.3,eo,Eagle Owl/Uhu,
2460205.628180_Tautenburg___6604-9705kHz___10-11.5s___st,2460205.62818,Tautenburg,6604.0,9705,10,11.5,st,Song Thrush/Singdrossel,
2460205.655334_Tautenburg___5860-9625kHz___10-11.5s___st,2460205.655334,Tautenburg,5860.0,9625,10,11.5,st,Song Thrush/Singdrossel,
2460205.659328_Tautenburg___6584-10430kHz___10-11.2s___st,2460205.659328,Tautenburg,6584.0,10430,10,11.2,st,Song Thrush/Singdrossel,
2460205.663073_Tautenburg___6181-10027kHz___10-13s___st,2460205.663073,Tautenburg,6181.0,10027,10,13.0,st,Song Thrush/Singdrossel,
2460205.663209_Tautenburg___5678-9705kHz___10-15s___st,2460205.663209,Tautenburg,5678.0,9705,10,15.0,st,Song Thrush/Singdrossel,
2460205.663266_Tautenburg___5617-9523kHz___10-12.3s___st,2460205.663266,Tautenburg,5617.0,9523,10,12.3,st,Song Thrush/Singdrossel,
2460206.646826_Tautenburg___6443-10128kHz___10-11.4s___st,2460206.646826,Tautenburg,6443.0,10128,10,11.4,st,Song Thrush/Singdrossel,
2460206.663521_Tautenburg___6383-10752kHz___10-11.3s___st,2460206.663521,Tautenburg,6383.0,10752,10,11.3,st,Song Thrush/Singdrossel,
2460206.663713_Tautenburg___5718-10248kHz___10-11.6s___st,2460206.663713,Tautenburg,5718.0,10248,10,11.6,st,Song Thrush/Singdrossel,
2460206.679584_Tautenburg___6101-10410kHz___10-11.3s___st,2460206.679584,Tautenburg,6101.0,10410,10,11.3,st,Song Thrush/Singdrossel,
2460207.677891_Tautenburg___6523-11013kHz___10-11.1s___st,2460207.677891,Tautenburg,6523.0,11013,10,11.1,st,Song Thrush/Singdrossel,
2460207.678574_Tautenburg___5356-10712kHz___10-11.9s___st,2460207.678574,Tautenburg,5356.0,10712,10,11.9,st,Song Thrush/Singdrossel,
2460207.678797_Tautenburg___5698-11154kHz___10-14.6s___st,2460207.678797,Tautenburg,5698.0,11154,10,14.6,st,Song Thrush/Singdrossel,
2460207.678866_Tautenburg___6061-10752kHz___10-13.8s___st,2460207.678866,Tautenburg,6061.0,10752,10,13.8,st,Song Thrush/Singdrossel,
2460207.681705_Tautenburg___6040-8698kHz___10-11.4s___b.,2460207.681705,Tautenburg,6040.0,8698,10,11.4,b.,Blackbird/Amsel,
2460207.681806_Tautenburg___6262-10510kHz___10-11.6s___st,2460207.681806,Tautenburg,6262.0,10510,10,11.6,st,Song Thrush/Singdrossel,
2460207.682457_Tautenburg___5981-10974kHz___10-11.5s___st,2460207.682457,Tautenburg,5981.0,10974,10,11.5,st,Song Thrush/Singdrossel,
2460208.392986_Tautenburg___362-9060kHz___10-16.6s___to,2460208.392986,Tautenburg,362.0,9060,10,16.6,to,Tawny Owl/Waldkauz,
2460208.485161_Tautenburg___6624-10530kHz___10-11.3s___st,2460208.485161,Tautenburg,6624.0,10530,10,11.3,st,Song Thrush/Singdrossel,
2460208.489831_Tautenburg___6081-10148kHz___10-11.4s___st,2460208.489831,Tautenburg,6081.0,10148,10,11.4,st,Song Thrush/Singdrossel,
2460208.520749_Tautenburg___5940-9685kHz___10-11.5s___st,2460208.520749,Tautenburg,5940.0,9685,10,11.5,st,Song Thrush/Singdrossel,
2460208.526833_Tautenburg___644-9664kHz___10-20.8s___to,2460208.526833,Tautenburg,644.0,9664,10,20.8,to,Tawny Owl/Waldkauz,
2460208.559225_Tautenburg___121-2819kHz___10-32.1s___eo,2460208.559225,Tautenburg,121.0,2819,10,32.1,eo,Eagle Owl/Uhu,
2460208.615895_Tautenburg___6282-10188kHz___10-11.2s___st,2460208.615895,Tautenburg,6282.0,10188,10,11.2,st,Song Thrush/Singdrossel,
2460208.644368_Tautenburg___503-5335kHz___10-45s___to,2460208.644368,Tautenburg,503.0,5335,10,45.0,to,Tawny Owl/Waldkauz,
2460208.651102_Tautenburg___5879-10047kHz___10-17.3s___st,2460208.651102,Tautenburg,5879.0,10047,10,17.3,st,Song Thrush/Singdrossel,
2460208.651282_Tautenburg___6503-9523kHz___10-21.4s___st,2460208.651282,Tautenburg,6503.0,9523,10,21.4,st,Song Thrush/Singdrossel,
2460208.665344_Tautenburg___7047-11054kHz___10-11.4s___st,2460208.665344,Tautenburg,7047.0,11054,10,11.4,st,Song Thrush/Singdrossel,
2460208.668439_Tautenburg___5356-9926kHz___10-11.5s___st,2460208.668439,Tautenburg,5356.0,9926,10,11.5,st,Song Thrush/Singdrossel,
2460208.673141_Tautenburg___4309-8195kHz___10-50.6s___tp,2460208.673141,Tautenburg,4309.0,8195,10,50.6,tp,Tree Pipit/Baumpieper,
2460208.675598_Tautenburg___363-2980kHz___10-79.5s___to,2460208.675598,Tautenburg,363.0,2980,10,79.5,to,Tawny Owl/Waldkauz,
2460208.676252_Tautenburg___5336-8698kHz___10-11.5s___b.,2460208.676252,Tautenburg,5336.0,8698,10,11.5,b.,Blackbird/Amsel,
2460208.676546_Tautenburg___5416-9322kHz___10-11.6s___b.,2460208.676546,Tautenburg,5416.0,9322,10,11.6,b.,Blackbird/Amsel,
2460209.677580_Tautenburg___6382-10852kHz___10-11.2s___st,2460209.67758,Tautenburg,6382.0,10852,10,11.2,st,Song Thrush/Singdrossel,
2460209.686230_Tautenburg___6564-11074kHz___10-20.9s___st,2460209.68623,Tautenburg,6564.0,11074,10,20.9,st,Song Thrush/Singdrossel,
2460209.686322_Tautenburg___6705-10249kHz___10-12.2s___st,2460209.686322,Tautenburg,6705.0,10249,10,12.2,st,Song Thrush/Singdrossel,
2460210.231433_Tautenburg___6604-10631kHz___10-16.5s___st,2460210.231433,Tautenburg,6604.0,10631,10,16.5,st,Song Thrush/Singdrossel,
2460210.238034_Tautenburg___363-5276kHz___10-96.7s___to,2460210.238034,Tautenburg,363.0,5276,10,96.7,to,Tawny Owl/Waldkauz,
2460211.263516_Tautenburg___504-10853kHz___10-45s___to,2460211.263516,Tautenburg,504.0,10853,10,45.0,to,Tawny Owl/Waldkauz,
2460211.402853_Tautenburg___665-9282kHz___10-54.1s___to,2460211.402853,Tautenburg,665.0,9282,10,54.1,to,Tawny Owl/Waldkauz,
2460211.485713_Tautenburg___5900-9866kHz___10-11.9s___st,2460211.485713,Tautenburg,5900.0,9866,10,11.9,st,Song Thrush/Singdrossel,
2460211.517001_Tautenburg___6665-10692kHz___10-11.5s___st,2460211.517001,Tautenburg,6665.0,10692,10,11.5,st,Song Thrush/Singdrossel,
2460211.546703_Tautenburg___6745-10369kHz___10-11.3s___st,2460211.546703,Tautenburg,6745.0,10369,10,11.3,st,Song Thrush/Singdrossel,
2460211.635080_Tautenburg___866-9806kHz___10-90s___to,2460211.63508,Tautenburg,866.0,9806,10,90.0,to,Tawny Owl/Waldkauz,
2460211.664623_Tautenburg___6524-10309kHz___10-11.4s___st,2460211.664623,Tautenburg,6524.0,10309,10,11.4,st,Song Thrush/Singdrossel,
2460211.673599_Tautenburg___6201-10329kHz___10-21.4s___st,2460211.673599,Tautenburg,6201.0,10329,10,21.4,st,Song Thrush/Singdrossel,
2460211.674800_Tautenburg___6141-10772kHz___10-11.9s___st,2460211.6748,Tautenburg,6141.0,10772,10,11.9,st,Song Thrush/Singdrossel,
2460211.683120_Tautenburg___6604-10530kHz___10-11.8s___st,2460211.68312,Tautenburg,6604.0,10530,10,11.8,st,Song Thrush/Singdrossel,
2460211.685031_Tautenburg___6040-10570kHz___10-20.2s___st,2460211.685031,Tautenburg,6040.0,10570,10,20.2,st,Song Thrush/Singdrossel,
2460211.685727_Tautenburg___6423-10027kHz___10-11s___st,2460211.685727,Tautenburg,6423.0,10027,10,11.0,st,Song Thrush/Singdrossel,
2460212.218612_Tautenburg___6564-10732kHz___10-12.2s___st,2460212.218612,Tautenburg,6564.0,10732,10,12.2,st,Song Thrush/Singdrossel,
2460212.277326_Tautenburg___6242-9745kHz___10-11.4s___st,2460212.277326,Tautenburg,6242.0,9745,10,11.4,st,Song Thrush/Singdrossel,
2460212.375630_Tautenburg___5779-10490kHz___10-12.6s___st,2460212.37563,Tautenburg,5779.0,10490,10,12.6,st,Song Thrush/Singdrossel,
2460212.411385_Tautenburg___222-3907kHz___10-192s___eo,2460212.411385,Tautenburg,222.0,3907,10,192.0,eo,Eagle Owl/Uhu,
2460212.413002_Tautenburg___6886-10349kHz___10-11.3s___st,2460212.413002,Tautenburg,6886.0,10349,10,11.3,st,Song Thrush/Singdrossel,
2460212.417465_Tautenburg___181-4067kHz___10-14.7s___eo,2460212.417465,Tautenburg,181.0,4067,10,14.7,eo,Eagle Owl/Uhu,
2460212.419348_Tautenburg___0-3866kHz___10-189.1s___eo,2460212.419348,Tautenburg,0.0,3866,10,189.1,eo,Eagle Owl/Uhu,
2460212.437497_Tautenburg___6343-10450kHz___10-11.7s___st,2460212.437497,Tautenburg,6343.0,10450,10,11.7,st,Song Thrush/Singdrossel,
2460212.441822_Tautenburg___6182-10189kHz___10-11.4s___st,2460212.441822,Tautenburg,6182.0,10189,10,11.4,st,Song Thrush/Singdrossel,
2460212.444926_Tautenburg___6262-9947kHz___10-11.3s___st,2460212.444926,Tautenburg,6262.0,9947,10,11.3,st,Song Thrush/Singdrossel,
2460212.489692_Tautenburg___6786-10551kHz___10-11.5s___st,2460212.489692,Tautenburg,6786.0,10551,10,11.5,st,Song Thrush/Singdrossel,
2460212.490985_Tautenburg___6564-10269kHz___10-11s___st,2460212.490985,Tautenburg,6564.0,10269,10,11.0,st,Song Thrush/Singdrossel,
2460212.506426_Tautenburg___6665-11215kHz___10-12.2s___st,2460212.506426,Tautenburg,6665.0,11215,10,12.2,st,Song Thrush/Singdrossel,
2460212.512688_Tautenburg___6101-10289kHz___10-10.9s___st,2460212.512688,Tautenburg,6101.0,10289,10,10.9,st,Song Thrush/Singdrossel,
2460212.524801_Tautenburg___6604-10228kHz___10-11.5s___st,2460212.524801,Tautenburg,6604.0,10228,10,11.5,st,Song Thrush/Singdrossel,
2460212.538340_Tautenburg___363-6786kHz___10-100.3s___to,2460212.53834,Tautenburg,363.0,6786,10,100.3,to,Tawny Owl/Waldkauz,
2460212.559511_Tautenburg___5860-9665kHz___10-11.7s___st,2460212.559511,Tautenburg,5860.0,9665,10,11.7,st,Song Thrush/Singdrossel,
2460212.568777_Tautenburg___6624-9926kHz___10-11.3s___st,2460212.568777,Tautenburg,6624.0,9926,10,11.3,st,Song Thrush/Singdrossel,
2460212.568910_Tautenburg___6181-10127kHz___10-11.3s___st,2460212.56891,Tautenburg,6181.0,10127,10,11.3,st,Song Thrush/Singdrossel,
2460212.569203_Tautenburg___6061-10430kHz___10-12.5s___st,2460212.569203,Tautenburg,6061.0,10430,10,12.5,st,Song Thrush/Singdrossel,
2460212.571614_Tautenburg___6061-10329kHz___10-11.4s___st,2460212.571614,Tautenburg,6061.0,10329,10,11.4,st,Song Thrush/Singdrossel,
2460212.572918_Tautenburg___5960-9765kHz___10-12s___st,2460212.572918,Tautenburg,5960.0,9765,10,12.0,st,Song Thrush/Singdrossel,
2460212.573183_Tautenburg___6644-10892kHz___10-11.5s___st,2460212.573183,Tautenburg,6644.0,10892,10,11.5,st,Song Thrush/Singdrossel,
2460212.575778_Tautenburg___6061-10370kHz___10-11.2s___st,2460212.575778,Tautenburg,6061.0,10370,10,11.2,st,Song Thrush/Singdrossel,
2460212.575831_Tautenburg___5980-10550kHz___10-12s___st,2460212.575831,Tautenburg,5980.0,10550,10,12.0,st,Song Thrush/Singdrossel,
2460212.575875_Tautenburg___5598-9645kHz___10-11.7s___st,2460212.575875,Tautenburg,5598.0,9645,10,11.7,st,Song Thrush/Singdrossel,
2460212.586511_Tautenburg___6222-9705kHz___10-11.6s___st,2460212.586511,Tautenburg,6222.0,9705,10,11.6,st,Song Thrush/Singdrossel,
2460212.590330_Tautenburg___423-7812kHz___10-175s___to,2460212.59033,Tautenburg,423.0,7812,10,175.0,to,Tawny Owl/Waldkauz,
2460212.594634_Tautenburg___222-7571kHz___10-241.3s___to,2460212.594634,Tautenburg,222.0,7571,10,241.3,to,Tawny Owl/Waldkauz,
2460212.604643_Tautenburg___7309-11416kHz___10-11.6s___st,2460212.604643,Tautenburg,7309.0,11416,10,11.6,st,Song Thrush/Singdrossel,
2460212.623218_Tautenburg___6181-10027kHz___10-11.4s___st,2460212.623218,Tautenburg,6181.0,10027,10,11.4,st,Song Thrush/Singdrossel,
2460212.623460_Tautenburg___6161-10953kHz___10-11.4s___st,2460212.62346,Tautenburg,6161.0,10953,10,11.4,st,Song Thrush/Singdrossel,
2460212.640122_Tautenburg___6524-10209kHz___10-12.2s___st,2460212.640122,Tautenburg,6524.0,10209,10,12.2,st,Song Thrush/Singdrossel,
2460212.644936_Tautenburg___6101-9866kHz___10-11.7s___st,2460212.644936,Tautenburg,6101.0,9866,10,11.7,st,Song Thrush/Singdrossel,
2460212.645289_Tautenburg___6182-10571kHz___10-13.4s___st,2460212.645289,Tautenburg,6182.0,10571,10,13.4,st,Song Thrush/Singdrossel,
2460212.645347_Tautenburg___6443-9685kHz___10-11.6s___st,2460212.645347,Tautenburg,6443.0,9685,10,11.6,st,Song Thrush/Singdrossel,
2460212.653681_Tautenburg___6342-10470kHz___10-11.3s___st,2460212.653681,Tautenburg,6342.0,10470,10,11.3,st,Song Thrush/Singdrossel,
2460212.655828_Tautenburg___5658-9504kHz___10-11.2s___st,2460212.655828,Tautenburg,5658.0,9504,10,11.2,st,Song Thrush/Singdrossel,
2460212.655834_Tautenburg___6846-10470kHz___10-12.7s___st,2460212.655834,Tautenburg,6846.0,10470,10,12.7,st,Song Thrush/Singdrossel,
2460212.659064_Tautenburg___6625-10048kHz___10-11s___st,2460212.659064,Tautenburg,6625.0,10048,10,11.0,st,Song Thrush/Singdrossel,
2460212.664509_Tautenburg___5416-9846kHz___10-11.7s___st,2460212.664509,Tautenburg,5416.0,9846,10,11.7,st,Song Thrush/Singdrossel,
2460212.664830_Tautenburg___6302-10752kHz___10-12.6s___st,2460212.66483,Tautenburg,6302.0,10752,10,12.6,st,Song Thrush/Singdrossel,
2460212.664842_Tautenburg___6322-10570kHz___10-11s___st,2460212.664842,Tautenburg,6322.0,10570,10,11.0,st,Song Thrush/Singdrossel,
2460212.668345_Tautenburg___6101-10732kHz___10-11.5s___st,2460212.668345,Tautenburg,6101.0,10732,10,11.5,st,Song Thrush/Singdrossel,
2460212.669070_Tautenburg___6745-11799kHz___10-11.8s___st,2460212.66907,Tautenburg,6745.0,11799,10,11.8,st,Song Thrush/Singdrossel,
2460212.669162_Tautenburg___6524-10531kHz___10-11.4s___st,2460212.669162,Tautenburg,6524.0,10531,10,11.4,st,Song Thrush/Singdrossel,
2460212.669235_Tautenburg___6504-10531kHz___10-11.7s___st,2460212.669235,Tautenburg,6504.0,10531,10,11.7,st,Song Thrush/Singdrossel,
2460212.669849_Tautenburg___6704-10530kHz___10-11.2s___st,2460212.669849,Tautenburg,6704.0,10530,10,11.2,st,Song Thrush/Singdrossel,
2460212.669881_Tautenburg___6665-11517kHz___10-11.6s___st,2460212.669881,Tautenburg,6665.0,11517,10,11.6,st,Song Thrush/Singdrossel,
2460212.671813_Tautenburg___6121-11759kHz___10-11.5s___st,2460212.671813,Tautenburg,6121.0,11759,10,11.5,st,Song Thrush/Singdrossel,
2460212.672149_Tautenburg___7047-10933kHz___10-11.1s___st,2460212.672149,Tautenburg,7047.0,10933,10,11.1,st,Song Thrush/Singdrossel,
